CODIGO_ID,ESTACION,LATITUD,LONGITUD,TIPO_REPORTE
112058,PACARAN,-12.86689,-76.05793,REAL
203303,PACARAN,-12.86096,-76.05479,REAL
111022,HUAYAN,-11.45281,-77.122,REAL
202701,SANTO DOMINGO,-11.37009,-77.02823,REAL
116006,PAMPA DE MAJES,-16.3357,-72.1525,REAL
112061,HUANCAVELICA,-12.7715,-75.0124,REAL
103046,PUERTO ALMENDRA,-3.8286,-73.377,REAL
118002,LA YARADA,-18.2107,-70.5259,REAL
111027,MATUCANA,-11.83913,-76.37792,REAL
203003,ANTAPUCRO,-12.0314,-76.62437,REAL
202904,RIO BLANCO,-11.7345,-76.25938,REAL
112055,HUAROCHIRI,-12.13886,-76.23429,REAL
112126,SAN LAZARO DE ESCOMARCA,-12.18088,-76.35207,REAL
111175,SAN MATEO DE HUANCHOR,-11.76017,-76.301,REAL
202905,SAN MATEO,-11.76012,-76.30111,REAL
111086,SANTA EULALIA,-11.92,-76.66664,REAL
202930,SANTA EULALIA,-11.91984,-76.66678,REAL
111163,UNJF SANCHEZ CARRION - HUACHO,-11.12386,-77.60603,REAL
111018,LOMAS DE LACHAY,-11.36014,-77.36839,REAL
111004,ALCANTARILLA,-11.06068,-77.55011,REAL
110021,PICOY,-10.92162,-76.73701,REAL
202607,PICOY,-10.92164,-76.7367,REAL
212301,SAYAN,-11.13476,-77.19832,REAL
110017,CAMAY,-10.91294,-77.6489,REAL
112057,YAUYOS,-12.49173,-75.91039,REAL
112134,HUANGASCAR,-12.89858,-75.83365,REAL
103049,TAMSHIYACU,-4.00356,-73.16112,REAL
240103,TAMSHIYACU,-4.00316,-73.1614,REAL
103024,FRANCISCO ORELLANA,-3.42333,-72.76667,REAL
103044,MAZAN,-3.48817,-73.08182,REAL
103015,PUNCHANA,-3.6903,-73.2556,REAL
100128,SAN RAMON,-5.93559,-76.11813,REAL
104057,SAN LORENZO,-4.82954,-76.55477,REAL
220108,SAN LORENZO,-4.8322,-76.5554,REAL
230603,LAGUNAS,-5.2171,-75.6679,REAL
104056,NAUTA,-4.51336,-73.58375,REAL
103031,CABALLOCOCHA,-3.9112,-70.5119,REAL
103054,PEBAS,-3.3188,-71.8588,REAL
104071,GENARO HERRERA,-4.91003,-73.66944,REAL
100109,PUERTO MALDONADO,-12.5873,-69.2088,REAL
110129,IÑAPARI,-10.95589,-69.578,REAL
117002,MOQUEGUA,-17.17875,-70.93269,REAL
116025,CARUMAS,-16.8115,-70.6954,REAL
116051,CALACOA,-16.73988,-70.68765,REAL
100150,YACANGO,-17.09078,-70.86699,REAL
204804,TUMILACA,-17.12838,-70.83689,REAL
116023,OMATE,-16.67531,-70.97925,REAL
116021,PUQUINA,-16.62978,-71.18476,REAL
116049,QUINISTAQUILLAS,-16.74971,-70.87858,REAL
100142,UBINAS,-16.3888,-70.8541,REAL
117008,PUNTA COLES,-17.69862,-71.37331,REAL
117007,ILO,-17.62381,-71.27188,REAL
110037,CERRO DE PASCO,-10.69341,-76.26421,REAL
110007,YANAHUANCA,-10.4896,-76.5129,REAL
110028,OXAPAMPA,-10.5642,-75.4184,REAL
105063,SAN MIGUEL,-5.2462,-80.68436,REAL
104084,PARTIDOR,-4.73197,-80.27982,REAL
104058,AYABACA,-4.63776,-79.71077,REAL
104097,ALTO DE POCLUS,-4.9169,-79.89047,REAL
104019,SAPILLICA,-4.77817,-79.98178,REAL
105055,HUANCABAMBA,-5.24681,-79.45399,REAL
105096,SALALA,-5.11153,-79.46349,REAL
105064,HUARMACA,-5.56479,-79.51975,REAL
105022,SONDORILLO,-5.3398,-79.43137,REAL
105070,CHULUCANAS,-5.10843,-80.16956,REAL
105016,CHALACO,-5.03865,-79.79168,REAL
105013,EL VIRREY,-5.5337,-79.98233,REAL
100126,SAN PEDRO,-5.07954,-80.01621,REAL
200415,SAN PEDRO,-5.0796,-80.01624,REAL
105106,MORROPON,-5.19465,-79.97107,REAL
108007,MALACASI,-5.33977,-79.85794,REAL
100131,SANTO DOMINGO,-5.03825,-79.87049,REAL
104090,LA ESPERANZA,-4.92114,-81.05969,REAL
104016,LANCONES,-4.64288,-80.54717,REAL
104079,MALLARES,-4.85574,-80.73556,REAL
104080,EL ALTO,-4.26198,-81.21815,REAL
105105,CHUSIS,-5.52756,-80.81275,REAL
105012,BERNAL,-5.4545,-80.74262,REAL
100110,PUNO,-15.82625,-70.01208,REAL
100088,LOS UROS,-15.82039,-69.97413,REAL
115052,RINCON DE LA CRUZ,-15.99017,-69.80961,REAL
115049,ISLA TAQUILE,-15.77019,-69.69107,REAL
100021,CAPACHICA,-15.61344,-69.84222,REAL
115051,MAÑAZO,-15.79944,-70.33949,REAL
116033,LARAQUERI,-16.13599,-70.04587,REAL
114041,AZANGARO,-14.9172,-70.19046,REAL
210102,PUENTE  AZANGARO,-14.91975,-70.18936,REAL
115035,ARAPA,-15.1786,-70.109,REAL
114042,MUÑANI,-14.76694,-69.95181,REAL
114039,MACUSANI,-14.06674,-70.42205,REAL
114058,CRUCERO,-14.36419,-70.02592,REAL
113119,SAN GABAN,-13.4609,-70.41,REAL
116061,JULI,-16.20378,-69.45992,REAL
270700,PUENTE INTERNACIONAL DESAGUADERO,-16.5638,-69.0363,REAL
210502,PUENTE YOROHOCO CALLACAME,-16.57065,-69.32278,REAL
116029,PIZACOMA,-16.9043,-69.3695,REAL
270503,ZAPATILLA,-16.1386,-69.5787,REAL
210301,PUENTE ILAVE,-16.0882,-69.6317,REAL
116027,ILAVE,-16.05994,-69.64039,REAL
116026,MAZO CRUZ,-16.73888,-69.71544,REAL
115037,HUANCANE,-15.20687,-69.7583,REAL
210201,PUENTE CARRETERA HUANCANE,-15.21588,-69.79262,REAL
210101,PUENTE CARRETERA RAMIS,-15.2553,-69.8738,REAL
100081,LAMPA,-15.36109,-70.37415,REAL
115027,PAMPAHUTA,-15.4837,-70.676,REAL
115046,PUCARA,-15.04567,-70.36663,REAL
270300,RIO VERDE,-15.68427,-70.60002,REAL
115044,CRUCERO ALTO,-15.7643,-70.9113,REAL
114038,AYAVIRI,-14.8688,-70.5916,REAL
114034,LLALLY,-14.95286,-70.88052,REAL
115038,HUARAYA MOHO,-15.3881,-69.4842,REAL
114093,PUTINA,-14.921,-69.8757,REAL
114050,ANANEA,-14.6763,-69.5339,REAL
210407,PUENTE UNOCOLLA COATA,-15.45085,-70.19133,REAL
115033,CABANILLAS,-15.63911,-70.34661,REAL
106014,MOYOBAMBA,-6.04481,-76.96822,REAL
106088,JEPELACIO,-6.11275,-76.90761,REAL
106083,SORITOR,-6.142,-77.09179,REAL
107012,BELLAVISTA,-7.05517,-76.55836,REAL
106091,SAN PABLO,-6.80956,-76.57625,REAL
106092,ALAO,-6.517,-76.73806,REAL
106032,SAPOSOA,-6.94313,-76.76823,REAL
106016,LAMAS,-6.41874,-76.52794,REAL
100104,PONGO DE CAYNARACHI,-6.33047,-76.28175,REAL
106043,TABALOSOS,-6.39533,-76.62533,REAL
230504,HUAYABAMBA,-7.26871,-76.73701,REAL
107010,PACHIZA,-7.29322,-76.77092,REAL
230715,PICOTA,-6.91949,-76.3272,REAL
106098,PILLUANA,-6.77631,-76.29056,REAL
107091,SHAMBOYACU,-7.0223,-76.12911,REAL
221813,SHAMBOYACU,-7.02302,-76.12952,REAL
106119,TINGO DE PONAZA,-6.93722,-76.25267,REAL
106013,RIOJA,-6.04728,-77.17197,REAL
100138,TARAPOTO,-6.47597,-76.37039,REAL
106101,CHAZUTA,-6.57119,-76.1315,REAL
106040,EL PORVENIR,-6.58903,-76.31825,REAL
230700,PUENTE TOCACHE,-8.18475,-76.50789,REAL
100137,TANANTA,-8.11524,-76.58049,REAL
118004,JORGE BASADRE,-18.02689,-70.25153,REAL
117003,CALANA,-17.97458,-70.1932,REAL
214901,CORUCA,-17.63312,-70.45456,REAL
117018,SAMA GRANDE,-17.78758,-70.48962,REAL
117015,CALIENTES,-17.884,-70.1425,REAL
117037,PALCA,-17.77795,-69.95864,REAL
117019,CANDARAVE,-17.26776,-70.25537,REAL
205010,LOCUMBA,-17.6179,-70.761,REAL
117016,ILABAYA,-17.41783,-70.51281,REAL
117012,ITE,-17.86008,-70.95169,REAL
117020,TARATA,-17.47935,-70.03663,REAL
117033,SUSAPAYA,-17.34771,-70.13472,REAL
103038,PUERTO PIZARRO,-3.5038,-80.39504,REAL
100072,LA CRUZ,-3.62829,-80.56927,REAL
200202,EL TIGRE,-3.76848,-80.45685,REAL
103036,RICA PLAYA,-3.8119,-80.50546,REAL
103042,CAÑAVERAL,-3.9391,-80.65058,REAL
103040,PAPAYAL,-3.56732,-80.23324,REAL
108028,AGUAYTIA,-9.04225,-75.50624,REAL
231201,PUENTE AGUAYTIA,-9.03738,-75.50449,REAL
100121,SAN ALEJANDRO,-8.83444,-75.21639,REAL
250103,SAN ALEJANDRO,-8.83091,-75.21281,REAL
114006,RIO GRANDE,-14.52648,-75.21306,REAL
114066,PAMPA BLANCA,-14.23731,-75.10407,REAL
203601,LETRAYOC,-13.65773,-75.74496,REAL
100046,HACIENDA BERNALES,-13.74114,-75.96641,REAL
112083,SANTA ANA,-12.00955,-75.22158,REAL
230931,PUENTE BREÑA,-12.05216,-75.24051,REAL
112037,VIQUES,-12.15603,-75.2283,REAL
100119,RUNATULLO,-11.61812,-75.01224,REAL
111031,COMAS,-11.74794,-75.13012,REAL
111097,INGENIO,-11.87521,-75.29665,REAL
110008,PICHANAKI,-10.93352,-74.86681,REAL
250501,RIO TULUMAYO,-11.2091,-75.3348,REAL
111095,RICRAN,-11.54,-75.5273,REAL
111005,JAUJA,-11.78663,-75.48687,REAL
111583,JUNIN,-11.14328,-75.98878,REAL
111038,SATIPO,-11.2247,-74.6087,REAL
111029,TARMA,-11.3967,-75.6899,REAL
111030,HUASAHUASI,-11.2677,-75.6391,REAL
111076,YANTAC,-11.34583,-76.40453,REAL
111046,LA OROYA,-11.57177,-75.95762,REAL
112056,HUAYAO,-12.0402,-75.32049,REAL
112028,SAN JUAN DE JARPA,-12.12454,-75.43178,REAL
112059,LAIVE,-12.25229,-75.36053,REAL
108068,TRUJILLO,-8.11203,-78.9851,REAL
100028,CHERREPE,-7.11887,-79.56118,REAL
107054,CALLANCAS,-7.76747,-78.47727,REAL
108001,SALPO,-8.00535,-78.6071,REAL
107009,HUAMACHUCO,-7.81916,-78.04013,REAL
108045,CACHICADAN,-8.09184,-78.14938,REAL
106046,REQUE,-6.88613,-79.8355,REAL
106109,OYOTUN,-6.86394,-79.32062,REAL
106036,SIPAN,-6.80141,-79.60002,REAL
106042,CAYALTI,-6.8808,-79.547,REAL
106047,JAYANCA,-6.33159,-79.76869,REAL
105076,PASABAR,-5.83722,-79.81908,REAL
106108,LAMBAYEQUE,-6.73438,-79.90894,REAL
112171,CAMPO DE MARTE,-12.07053,-77.04317,REAL
111060,CHOSICA,-11.92986,-76.68975,REAL
202906,CHOSICA,-11.92983,-76.68973,REAL
111023,ÑAÑA,-11.98744,-76.84194,REAL
202910,PUENTE HUACHIPA,-12.01281,-76.89441,REAL
4726E508,YONAN GORE,-7.25592,-79.09909,AUTOMATICA
4726A602,CUTERVO,-6.37914,-78.81339,AUTOMATICA
47E1F02E,TUNEL CHOTANO,-6.54049,-78.78432,AUTOMATICA
472B3006,CUMBA,-5.94135,-78.66413,AUTOMATICA
472680EE,BAMBAMARCA M,-6.67981,-78.52346,AUTOMATICA
4726D092,BAMBAMARCA H,-6.66975,-78.54119,AUTOMATICA
4727F484,CHUGUR,-6.66878,-78.738,AUTOMATICA
47269398,JAEN,-5.67667,-78.77418,AUTOMATICA
221008,CACAO,-5.88406,-78.96256,AUTOMATICA
105136,SAUZAL,-5.77168,-79.39769,AUTOMATICA
472A571A,HUALLAPE,-5.45077,-78.69579,AUTOMATICA
4725E206,SAN MARCOS,-7.32249,-78.17269,AUTOMATICA
47E207A4,TONGOD,-6.74456,-78.81392,AUTOMATICA
47E1C5B4,CAÑAD,-6.64934,-78.99733,AUTOMATICA
4724D566,CIRATO,-6.65583,-79.07384,AUTOMATICA
47E1E358,PUENTE AMBAN,-6.58271,-78.91262,AUTOMATICA
47E3055E,CHANCAY BAÑOS,-6.57489,-78.86721,AUTOMATICA
114132,POMACANCHI,-14.0278,-71.5726,AUTOMATICA
47294362,SORAYPAMPA,-13.3955,-72.5736,AUTOMATICA
113252,ANCACHURO,-13.4724,-72.2188,AUTOMATICA
472976F8,CALCA,-13.33333,-71.95524,AUTOMATICA
472A6280,NUEVO PISAC,-13.42264,-71.85388,AUTOMATICA
114125,SAUSAYA,-14.52931,-71.35831,AUTOMATICA
114126,PAYAPUNKU,-14.4261,-71.28145,AUTOMATICA
4726158C,SICUANI,-14.23736,-71.23669,AUTOMATICA
47E8B578,SIBINACOCHA,-13.92214,-71.01823,AUTOMATICA
472E025C,QUISOQUEPINA,-13.79505,-70.88622,AUTOMATICA
114118,SALCCA,-14.16991,-71.23186,AUTOMATICA
114123,MARCA CUNKA,-14.49847,-72.08952,AUTOMATICA
4729A090,SANTO TOMAS,-14.44896,-72.09645,AUTOMATICA
114124,HUAYHUAHUASI,-14.67242,-71.51991,AUTOMATICA
112264,PONGO DE MAINIQUE,-12.24986,-72.82447,AUTOMATICA
4729658E,SAN PABLO,-13.02506,-72.61988,AUTOMATICA
47E880E2,PICHARI,-12.52296,-73.83956,AUTOMATICA
210007,PAUCARTAMBO,-13.3177,-71.59741,AUTOMATICA
4722A338,ACJANACO,-13.19672,-71.61941,AUTOMATICA
113254,QUINCEMIL,-13.2289,-70.7544,AUTOMATICA
113247,ASHANAKU,-13.58048,-71.58878,AUTOMATICA
113255,URUBAMBA,-13.3052,-72.1246,AUTOMATICA
4729867C,QORIHUAYRACHINA,-13.22419,-72.43383,AUTOMATICA
472935F2,INTIHUATANA H,-13.18517,-72.52319,AUTOMATICA
472897F0,MACHUPICCHU,-13.16655,-72.54585,AUTOMATICA
472852EE,INTIHUATANA M,-13.17418,-72.56036,AUTOMATICA
4727C11E,HUAYLLABAMBA,-13.26581,-72.44881,AUTOMATICA
4729950A,PACAYMAYO,-13.23419,-72.49841,AUTOMATICA
472A9204,CHILCA,-13.2235,-72.34056,AUTOMATICA
4720CDF8,COCHAMARCA,-12.99,-75.51019,AUTOMATICA
47292684,HUACHOS,-13.21667,-75.53333,AUTOMATICA
47284198,CHALLACA,-13.7898,-75.417,AUTOMATICA
4728F216,CORDOVA,-14.03333,-75.16667,AUTOMATICA
4728C78C,CUSICANCHA,-13.48333,-75.3,AUTOMATICA
472811E4,CHALLACA M,-13.7905,-75.3821,AUTOMATICA
4729131E,SANTIAGO DE CHOCORVOS,-13.83333,-75.25,AUTOMATICA
112269,COCHABAMBA GRANDE,-12.19238,-74.51493,AUTOMATICA
472D0552,CHINCHAVITO,-9.515,-75.9425,AUTOMATICA
472B730C,PUENTE TARUCA,-9.85056,-76.1519,AUTOMATICA
110146,QUISCA,-10.08922,-76.21556,AUTOMATICA
4720EB14,SAN MARTIN,-9.40385,-76.76482,AUTOMATICA
47E845FC,CACHICOTO,-9.21931,-76.21294,AUTOMATICA
472DA5AA,PUENTE BELLA,-9.32411,-76.02935,AUTOMATICA
47270400,TINGO MARIA,-9.29601,-76.00207,AUTOMATICA
472D1624,PUENTE PEREZ,-9.34694,-75.9825,AUTOMATICA
4727A4F8,PUERTO INCA,-9.3851,-74.96376,AUTOMATICA
110140,JESUS DE LAURICOCHA,-10.07819,-76.63119,AUTOMATICA
109094,PUCA PUCA,-9.87895,-76.5909,AUTOMATICA
213507,RAMADILLAS,-13.80857,-75.50129,AUTOMATICA
213506,LOS MOLINOS,-13.9102,-75.66696,AUTOMATICA
213503,HUAMANI EL TAMBO,-13.84386,-75.58944,AUTOMATICA
472A446C,BETA SANTIAGO,-14.23739,-75.67022,AUTOMATICA
4728A26A,CONTA M,-13.43936,-75.97517,AUTOMATICA
4728B11C,FONAGRO,-13.45944,-76.15167,AUTOMATICA
4728E160,SAN PEDRO DE HUACARPANA,-13.04889,-75.64806,AUTOMATICA
47283708,HUALLPOCA,-14.63201,-74.95588,AUTOMATICA
114136,PALPA,-14.54935,-75.18921,AUTOMATICA
47E3834A,IMATA,-15.84266,-71.09062,AUTOMATICA
47E373CE,PILLONES,-15.97861,-71.21333,AUTOMATICA
472ED434,SUMBAY,-15.81667,-71.11667,AUTOMATICA
47265686,SIBAYO,-15.49422,-71.4638,AUTOMATICA
47E8A60E,COTACOTA,-15.21331,-71.38955,AUTOMATICA
114119,VISCA VISCA,-14.7228,-71.9787,AUTOMATICA
115150,COROPUNA,-15.53597,-72.61056,AUTOMATICA
115151,CUYAU,-15.21794,-72.93564,AUTOMATICA
47280292,COTAHUASI,-15.21134,-72.89331,AUTOMATICA
4729D600,PAMPA CANGALLO,-13.56184,-74.19889,AUTOMATICA
113248,SANTA CRUZ DE HOSPICIO,-13.4383,-74.7993,AUTOMATICA
47290068,HUAC-HUAS,-14.12861,-74.94583,AUTOMATICA
114122,CCONTACC,-14.5423,-74.2642,AUTOMATICA
114127,PAMPA GALERAS,-14.66917,-74.40361,AUTOMATICA
114121,HURAY HUMA,-14.564,-73.5558,AUTOMATICA
115155,PAUZA,-15.275,-73.34083,AUTOMATICA
4725B27A,PAUCARAY,-14.04361,-73.63833,AUTOMATICA
472645F0,UNC CAJAMARCA,-7.16747,-78.49307,AUTOMATICA
4729F0EC,CAJABAMBA,-7.62167,-78.05111,AUTOMATICA
472A32FC,CRISNEJAS,-7.4639,-78.1131,AUTOMATICA
4726631C,CELENDIN,-6.85303,-78.14487,AUTOMATICA
472501F4,BALSAS,-6.84461,-78.03025,AUTOMATICA
4726C3E4,CHOTA,-6.55405,-78.67588,AUTOMATICA
47E94706,HUAMBOS,-6.45364,-78.96319,AUTOMATICA
47E1D6C2,PUENTE SAN CARLOS,-6.61515,-79.27136,AUTOMATICA
47E35522,LA MUCHALA,-6.47998,-79.22406,AUTOMATICA
472C92CA,CASCABAMBA,-7.38407,-78.72682,AUTOMATICA
4727470A,PUENTE CHILETE,-7.21968,-78.83798,AUTOMATICA
472C81BC,GUZMANGO,-7.38133,-78.9033,AUTOMATICA
109091,SAUCEPAMPA,-9.0309,-77.7763,AUTOMATICA
472182DA,PUENTE CAHUA,-10.60597,-77.34388,AUTOMATICA
47259496,RECUAY,-9.72919,-77.45365,AUTOMATICA
47E89394,PACHACOTO,-9.85243,-77.40607,AUTOMATICA
110138,SHAQUEK,-10.07116,-77.52504,AUTOMATICA
472C57D4,BAGUA,-5.66145,-78.53403,AUTOMATICA
472B607A,CORRAL QUEMADO,-5.75461,-78.69208,AUTOMATICA
472B2370,MAGUNCHAL,-5.88987,-78.18876,AUTOMATICA
220907,NARANJITO,-5.81968,-78.27598,AUTOMATICA
109096,BUENA VISTA,-9.43372,-78.20828,AUTOMATICA
4725A10C,CHAVIN,-9.58598,-77.17529,AUTOMATICA
211408,CONDORCERRO,-8.65793,-78.26172,AUTOMATICA
211601,SAN JACINTO,-9.141,-78.2023,AUTOMATICA
113253,CURAHUASI,-13.5526,-72.7349,AUTOMATICA
47263360,GRANJA SAN ANTONIO,-13.60492,-72.85693,AUTOMATICA
472B16EA,HUACULLO,-14.65289,-72.57275,AUTOMATICA
472A1410,CASACCANCHA,-13.98923,-72.29832,AUTOMATICA
250900,PUENTE PAMPAS GORE APU,-13.43493,-73.82737,AUTOMATICA
113246,TANCAYLLO,-13.63523,-73.69004,AUTOMATICA
116085,AREQUIPA UV,-16.4042,-71.55155,AUTOMATICA
116065,LA PAMPILLA,-16.41384,-71.53452,AUTOMATICA
116083,CAYMA,-16.31689,-71.57919,AUTOMATICA
472147C4,CHARCANI,-16.31086,-71.49511,AUTOMATICA
116077,CHIGUATA,-16.40645,-71.40914,AUTOMATICA
116079,HUASACACHE,-16.45774,-71.56635,AUTOMATICA
472EE1AE,TINGO GRANDE,-16.45992,-71.57431,AUTOMATICA
116082,SAN FRANCISCO,-16.38519,-71.49044,AUTOMATICA
116078,TUCTUMPAYA,-16.48827,-71.33463,AUTOMATICA
47E3B6D0,SAN JOSE DE UZUNA,-16.58103,-71.32836,AUTOMATICA
116086,LAS SALINAS,-16.32064,-71.15212,AUTOMATICA
4722E032,PUENTE DEL DIABLO,-16.42665,-71.67507,AUTOMATICA
47E26242,BOYADERO,-16.58989,-72.00886,AUTOMATICA
47E360B8,PATAHUASI,-16.05542,-71.41481,AUTOMATICA
116081,YURA,-16.30271,-71.62395,AUTOMATICA
47E27134,SOCOSANI,-16.25944,-71.72056,AUTOMATICA
116084,CAMANA,-16.64395,-72.70432,AUTOMATICA
472D23BE,OCOÑA,-16.427,-73.1145,AUTOMATICA
214400,HUATIAPA,-16.00806,-72.48355,AUTOMATICA
4723D752,CHIVAY,-15.64163,-71.60169,AUTOMATICA
47E3A5A6,HUANCA,-16.03458,-71.88108,AUTOMATICA
112265,SAN MARTIN DE PORRES,-12.00889,-77.08447,AUTOMATICA
112208,SANTA ANITA,-12.04302,-76.97144,AUTOMATICA
112281,LAS PALMAS,-12.15675,-77.01303,AUTOMATICA
112233,VILLA MARIA DEL TRIUNFO,-12.16639,-76.92,AUTOMATICA
4725F170,HUAROS,-11.40744,-76.57584,AUTOMATICA
212900,LA CAPILLA SENAMHI,-12.52183,-76.49658,AUTOMATICA
113249,CAÑETE,-13.07475,-76.33042,AUTOMATICA
472191AC,SOCSI,-13.02825,-76.1945,AUTOMATICA
47E214D2,SANTO DOMINGO,-11.37,-77.02833,AUTOMATICA
47E34654,PIRCA,-11.23284,-76.65514,AUTOMATICA
47E22148,PUENTE CALLANTAMA,-11.2989,-76.8518,AUTOMATICA
4729E39A,PAMPA DE MAJES,-16.33565,-72.15266,AUTOMATICA
472722EC,HUANCAVELICA,-12.77163,-75.01237,AUTOMATICA
103065,AMAZONAS,-3.76397,-73.25492,AUTOMATICA
47E257D8,VICHAYCOCHA,-11.13916,-76.62455,AUTOMATICA
47E330C4,SANTA CRUZ,-11.19827,-76.63487,AUTOMATICA
47E323B2,CARAC,-11.19005,-76.77937,AUTOMATICA
47E2323E,CUCHUANCA,-11.20158,-76.7881,AUTOMATICA
472CE45A,MATUCANA,-11.83911,-76.378,AUTOMATICA
212700,PUENTE ANTAPUCRO,-12.0333,-76.6333,AUTOMATICA
472D73C2,CASAPALCA,-11.638,-76.23325,AUTOMATICA
212605,SAN MATEO,-11.76012,-76.30111,AUTOMATICA
472EC742,SAN MATEO DE OTAO,-11.847,-76.56359,AUTOMATICA
472E24B0,SANTA EULALIA,-11.92,-76.66664,AUTOMATICA
472CA750,SANTIAGO DE TUNA,-11.9832,-76.5242,AUTOMATICA
110139,PICOY,-10.92159,-76.73703,AUTOMATICA
4724966C,SAYAN,-11.13472,-77.19833,AUTOMATICA
472364DC,CARANIA,-12.3444,-75.87215,AUTOMATICA
47252718,ENAPU PERU,-3.72722,-73.23694,AUTOMATICA
4727547C,CABALLOCOCHA,-3.91125,-70.51206,AUTOMATICA
47288486,PEBAS,-3.31791,-71.85962,AUTOMATICA
47287402,CONTAMANA,-7.35254,-75.00632,AUTOMATICA
260700,BILINGURSTH,-12.56083,-69.18949,AUTOMATICA
260403,CACHUELA,-12.60442,-69.18304,AUTOMATICA
260402,PUENTE HERRERA,-12.61361,-69.19413,AUTOMATICA
260002,TAMBOPATA,-12.5925,-69.17529,AUTOMATICA
112279,PUERTO MALDONADO,-12.5873,-69.2088,AUTOMATICA
47E8336C,MALINOWSKY,-12.93411,-69.5175,AUTOMATICA
47E8201A,SALVACION,-12.8312,-71.36446,AUTOMATICA
472587E0,IÑAPARI,-10.95589,-69.578,AUTOMATICA
4723F1BE,MOQUEGUA,-17.17874,-70.93267,AUTOMATICA
110137,12 DE OCTUBRE,-10.60641,-76.52927,AUTOMATICA
4725D79C,OXAPAMPA,-10.59417,-75.38417,AUTOMATICA
109093,PUERTO BERMUDEZ,-10.28619,-74.94356,AUTOMATICA
105112,MIRAFLORES,-5.17528,-80.61654,AUTOMATICA
104113,PARTIDOR,-4.73197,-80.27978,AUTOMATICA
47E0F2D4,LAGARTERA,-4.7285,-80.06956,AUTOMATICA
47E0E1A2,BOCATOMA CHIPILLICO,-4.7142,-80.11825,AUTOMATICA
47E0522C,TAMBO GRANDE,-4.93848,-80.34703,AUTOMATICA
47E281B0,HUALCUY,-4.74701,-79.60729,AUTOMATICA
104114,ALTO DE POCLUS,-4.91691,-79.89052,AUTOMATICA
472FC5B8,PAIMAS,-4.63439,-79.94581,AUTOMATICA
472FF022,SAPILLICA,-4.79639,-79.99972,AUTOMATICA
47E9177A,EL CIRUELO,-4.29899,-80.1673,AUTOMATICA
47E0C74E,PUENTE MACARA,-4.39338,-79.96412,AUTOMATICA
472FE354,HUANCABAMBA,-5.24681,-79.45399,AUTOMATICA
472761E6,HUARMACA,-5.56586,-79.52544,AUTOMATICA
472F86B2,CANCHAQUE,-5.40055,-79.6052,AUTOMATICA
47E0415A,PUENTE ÑACARA,-5.1128,-80.17296,AUTOMATICA
472F6540,CHULUCANAS,-5.10844,-80.16954,AUTOMATICA
47E037CA,CORRAL DEL MEDIO,-5.18871,-79.89148,AUTOMATICA
472FB328,CHALACO,-5.03389,-79.83,AUTOMATICA
47E08444,SAN PEDRO,-5.07954,-80.0162,AUTOMATICA
472F7636,MORROPON,-5.19465,-79.97107,AUTOMATICA
47E067B6,SALITRAL,-5.34602,-79.83761,AUTOMATICA
472FA05E,MALACASI,-5.33977,-79.85794,AUTOMATICA
472F95C4,HACIENDA BIGOTE,-5.32089,-79.78569,AUTOMATICA
47E074C0,HACIENDA BARRIOS,-5.2895,-79.69909,AUTOMATICA
105145,SANTO DOMINGO,-5.03827,-79.87049,AUTOMATICA
47E0B1DE,PUENTE SIMON RODRIGUEZ,-4.87999,-81.02038,AUTOMATICA
472FD6CE,LANCONES,-4.6429,-80.54716,AUTOMATICA
47E0D438,ALAMOR,-4.47749,-80.39788,AUTOMATICA
47E09732,LA ARDILLA,-4.49094,-80.38819,AUTOMATICA
105120,CHUSIS,-5.51694,-80.83361,AUTOMATICA
105144,BERNAL,-5.45449,-80.74262,AUTOMATICA
472DD33A,PUNO,-15.82625,-70.01208,AUTOMATICA
47256412,ENAFER,-15.83647,-70.016,AUTOMATICA
472E4156,ILLPA,-15.68726,-70.07988,AUTOMATICA
472CB426,LARAQUERI,-16.13592,-70.04589,AUTOMATICA
270202,PUENTE AZANGARO,-14.92139,-70.18861,AUTOMATICA
4721B992,UPINA,-13.88492,-70.08281,AUTOMATICA
4721AAE4,AYMAÑA,-13.87279,-70.66759,AUTOMATICA
114137,CRUCERO,-14.36416,-70.02583,AUTOMATICA
270001,DESAGUADERO,-16.56364,-69.03667,AUTOMATICA
47251282,PUENTE CARRETERA RAMIS,-15.25544,-69.87381,AUTOMATICA
210003,HUANCASAYA,-15.14308,-69.21467,AUTOMATICA
115157,LAMPA,-15.36296,-70.37343,AUTOMATICA
115156,CABANILLAS,-15.63909,-70.34661,AUTOMATICA
472DE6A0,PAMPAHUTA,-15.48369,-70.67599,AUTOMATICA
47E3903C,CRUCERO ALTO,-15.76448,-70.911,AUTOMATICA
472E37C6,PALCA,-15.2359,-70.59313,AUTOMATICA
114134,ANANSAYA -PUNA,-14.33386,-70.52334,AUTOMATICA
472CF72C,JULIACA,-15.47106,-70.17122,AUTOMATICA
106144,JEPELACIO,-6.11275,-76.90761,AUTOMATICA
107142,BELLAVISTA,-7.05517,-76.55836,AUTOMATICA
210006,SHANAO,-6.41291,-76.60001,AUTOMATICA
106145,TINGO DE PONAZA,-6.93722,-76.25267,AUTOMATICA
4724851A,NARANJILLO,-5.80962,-77.39321,AUTOMATICA
4723013A,EL PORVENIR,-6.58906,-76.31824,AUTOMATICA
